year,x,y,value
2018,-57.99499842672452,82.01498806783125,-15.770000457763672
2018,-51.99499858949119,82.01498806783125,-14.829999923706055
2018,-45.99499875225786,81.95498807950625,-14.729999542236328
2018,-79.9949978299134,81.92498808534374,-17.809999465942383
2018,-29.99499918630229,81.92498808534374,-16.260000228881836
2018,-63.99499826395785,81.82498810480207,-15.109999656677246
2018,58.004998426453255,81.80498810869376,-7.760000228881837
2018,-71.99499804693563,81.67498813398959,-16.520000457763672
2018,-19.99499945758009,81.67498813398959,-11.159999847412108
2018,-47.99499869800229,81.6649881359354,-16.65999984741211
2018,-17.994999511835626,81.65498813788125,-9.560000419616701
2018,-53.99499853523564,81.61498814566458,-18.36000061035156
2018,-23.99499934906896,81.61498814566458,-13.960000038146973
2018,-33.99499907779119,81.60498814761041,-17.81999969482422
2018,-69.99499810119119,81.5749881534479,-16.829999923706055
2018,-59.99499837246897,81.51498816512292,-15.899999618530272
2018,-89.99499755863563,81.50498816706873,-15.93000030517578
2018,-83.9949977214023,81.43498818068959,-17.649999618530273
2018,-93.99499745012453,81.35498819625624,-13.170000076293944
2018,-79.9949978299134,81.34498819820207,-18.100000381469727
2018,-27.994999240557856,81.34498819820207,-16.040000915527344
2018,-65.9949982097023,81.32498820209376,-15.470000267028809
2018,-13.99499962034676,81.28498820987708,-9.25
2018,96.00499739559773,81.25498821571458,-8.189999580383299
2018,-75.99499793842453,81.24498821766042,-19.270000457763672
2018,58.004998426453255,81.2149882234979,-6.5
2018,96.00499739559773,81.1849882293354,-9.310000419616701
2018,64.00499826368659,81.17498823128125,-6.630000114440918
2018,-19.99499945758009,81.0949882468479,-13.18000030517578
2018,-71.99499804693563,81.06498825268541,-17.270000457763672
2018,-21.994999403324528,81.03498825852292,-13.670000076293944
2018,94.00499744985328,81.03498825852292,-8.539999961853027
2018,60.00499837219769,80.9749882701979,-7.579999923706055
2018,50.00499864347545,80.92498827992708,-7.019999980926514
2018,80.00499782964211,80.92498827992708,-7.900000095367431
2018,-91.99499750438008,80.91498828187292,-14.829999923706055
2018,-87.99499761289118,80.90498828381875,-16.420000076293945
2018,-61.99499831821342,80.88498828771041,-17.770000457763672
2018,-85.99499766714675,80.87498828965624,-17.5
2018,-67.99499815544675,80.83498829743958,-15.039999961853027
2018,50.00499864347545,80.80498830327709,-7.300000190734862
2018,-79.9949978299134,80.78498830716873,-15.720000267028809
2018,-25.994999294813425,80.78498830716873,-14.390000343322752
2018,-15.994999566091195,80.77498830911458,-11.5600004196167
2018,-95.99499739586896,80.68498832662708,-13.739999771118164
2018,-77.99499788416897,80.65498833246457,-16.850000381469727
2018,-15.994999566091195,80.62498833830207,-10.029999732971191
2018,56.004998480708814,80.62498833830207,-8.340000152587889
2018,92.00499750410879,80.61498834024792,-8.149999618530273
2018,62.00499831794215,80.60498834219376,-7.130000114440918
2018,54.00499853496436,80.58498834608541,-7.03000020980835
2018,-17.994999511835626,80.57498834803125,-12.149999618530272
2018,-63.99499826395785,80.53498835581458,-17.510000228881836
2018,48.00499869773103,80.53498835581458,-6.4699997901916495
2018,20.0049994573088,80.52498835776042,-3.299999952316284
2018,48.00499869773103,80.52498835776042,-6.900000095367432
2018,24.004999348797696,80.48498836554374,-2.2100000381469727
2018,20.0049994573088,80.47498836748959,-1.6699999570846555
2018,26.004999294542127,80.45498837138125,-1.75
2018,60.00499837219769,80.42498837721875,-8.170000076293945
2018,-59.99499837246897,80.39498838305624,-17.360000610351562
2018,-21.994999403324528,80.35498839083958,-14.789999961853027
2018,-89.99499755863563,80.34498839278541,-14.319999694824219
2018,-91.99499750438008,80.33498839473125,-17.540000915527344
2018,-69.99499810119119,80.33498839473125,-12.220000267028809
2018,-85.99499766714675,80.31498839862292,-16.239999771118164
2018,-69.99499810119119,80.29498840251458,-11.850000381469727
2018,-95.99499739586896,80.28498840446042,-15.34000015258789
2018,-81.99499777565785,80.24498841224374,-16.770000457763672
2018,-23.99499934906896,80.2249884161354,-13.609999656677246
2018,24.004999348797696,80.18498842391875,-4.590000152587891
2018,-59.99499837246897,80.17498842586457,-17.170000076293945
2018,96.00499739559773,80.14498843170207,-11.890000343322752
2018,-99.99499728735786,80.10498843948541,-11.239999771118164
2018,92.00499750410879,80.06498844726873,-10.659999847412108
2018,-65.9949982097023,80.05498844921458,-15.710000038146973
2018,50.00499864347545,80.04498845116042,-6.150000095367432
2018,16.00499956581993,80.0149884569979,-1.0299999713897705
2018,96.00499739559773,80.0149884569979,-13.569999694824219
2018,16.00499956581993,80.00498845894374,-1.1599999666213987
2018,-73.99499799268008,79.91498847645624,-18.989999771118164
2018,100.00499728708658,79.84498849007709,-9.359999656677246
2018,-19.99499945758009,79.80498849786042,-12.630000114440918
2018,-87.99499761289118,79.75498850758959,-16.540000915527344
2018,-77.99499788416897,79.75498850758959,-18.149999618530277
2018,-93.99499745012453,79.73498851148125,-15.84000015258789
2018,-85.99499766714675,79.73498851148125,-16.31999969482422
2018,12.004999674331032,79.7149885153729,-0.5400000214576721
2018,-95.99499739586896,79.70498851731875,-13.720000267028809
2018,-81.99499777565785,79.65498852704792,-17.149999618530273
2018,-79.9949978299134,79.56498854456042,-18.450000762939453
2018,18.004999511564364,79.54498854845208,-1.7000000476837158
2018,94.00499744985328,79.46498856401875,-8.970000267028809
2018,-75.99499793842453,79.44498856791041,-16.670000076293945
2018,14.004999620075466,79.44498856791041,-2.240000009536743
2018,22.00499940305326,79.40498857569376,-5.260000228881836
2018,-103.99499717884675,79.36498858347709,-12.640000343322752
2018,98.00499734134215,79.33498858931458,-13.350000381469727
2018,-21.994999403324528,79.2949885970979,-12.899999618530272
2018,12.004999674331032,79.2949885970979,-2.75
2018,102.004997232831,79.24498860682708,-9.800000190734863
2018,-65.9949982097023,79.18498861850206,-13.779999732971191
2018,18.004999511564364,79.18498861850206,-5.949999809265137
2018,-89.99499755863563,79.17498862044792,-16.979999542236328
2018,-87.99499761289118,79.17498862044792,-16.030000686645508
2018,-91.99499750438008,79.15498862433958,-15.18000030517578
2018,-19.99499945758009,79.13498862823124,-10.140000343322752
2018,104.00499717857544,79.13498862823124,-9.039999961853027
2018,-101.99499723310228,79.08498863796042,-12.5600004196167
2018,-83.9949977214023,79.07498863990625,-16.110000610351562
2018,20.0049994573088,78.99498865547292,-1.049999952316284
2018,-67.99499815544675,78.94498866520209,-15.84000015258789
2018,-101.99499723310228,78.93498866714792,-14.409999847412108
2018,-77.99499788416897,78.92498866909375,-15.18000030517578
2018,28.004999240286597,78.88498867687709,-1.7200000286102295
2018,12.004999674331032,78.86498868076873,-4.579999923706056
2018,-103.99499717884675,78.84498868466042,-13.539999961853027
2018,-75.99499793842453,78.84498868466042,-16.850000381469727
2018,-97.99499734161341,78.8149886904979,-12.859999656677246
2018,14.004999620075466,78.76498870022708,-6.190000057220458
2018,16.00499956581993,78.70498871190206,-6.28000020980835
2018,-109.99499701608008,78.68498871579375,-11.079999923706055
2018,-21.994999403324528,78.64498872357709,-12.319999694824219
2018,-91.99499750438008,78.58498873525208,-15.59000015258789
2018,-87.99499761289118,78.58498873525208,-14.029999732971191
2018,104.00499717857544,78.56498873914374,-12.9399995803833
2018,102.004997232831,78.55498874108959,-12.739999771118164
2018,-71.99499804693563,78.54498874303542,-11.4399995803833
2018,22.00499940305326,78.54498874303542,-1.0199999809265137
2018,-111.99499696182453,78.53498874498125,-14.020000457763672
2018,-83.9949977214023,78.53498874498125,-17.579999923706055
2018,-97.99499734161341,78.48498875471041,-14.109999656677246
2018,-109.99499701608008,78.47498875665624,-13.100000381469727
2018,-69.99499810119119,78.47498875665624,-15.010000228881836
2018,-99.99499728735786,78.41498876833124,-14.050000190734863
2018,-109.99499701608008,78.34498878195208,-12.75
2018,22.00499940305326,78.34498878195208,-2.0699999332427974
2018,18.004999511564364,78.32498878584374,-4.389999866485596
2018,-103.99499717884675,78.24498880141041,-11.779999732971191
2018,-81.99499777565785,78.24498880141041,-16.8700008392334
2018,12.004999674331032,78.24498880141041,-0.9700000286102294
2018,-75.99499793842453,78.23498880335625,-13.4399995803833
2018,100.00499728708658,78.13498882281458,-11.220000267028809
2018,-21.994999403324528,78.08498883254374,-10.789999961853027
2018,16.00499956581993,78.05498883838125,-3.9300000667572017
2018,-21.994999403324528,77.98498885200209,-10.600000381469727
2018,-113.99499690756896,77.94498885978541,-11.050000190734863
2018,-95.99499739586896,77.94498885978541,-14.84000015258789
2018,-83.9949977214023,77.94498885978541,-16.31999969482422
2018,-71.99499804693563,77.93498886173124,-9.140000343322754
2018,18.004999511564364,77.93498886173124,-1.7899999618530271
2018,-81.99499777565785,77.88498887146042,-16.649999618530273
2018,-99.99499728735786,77.82498888313542,-13.079999923706055
2018,-87.99499761289118,77.82498888313542,-15.920000076293944
2018,-19.99499945758009,77.82498888313542,-8.960000038146973
2018,-105.9949971245912,77.76498889481041,-11.979999542236328
2018,-93.99499745012453,77.74498889870206,-15.59000015258789
2018,-17.994999511835626,77.71498890453958,-7.190000057220458
2018,104.00499717857544,77.69498890843124,-9.739999771118164
2018,-111.99499696182453,77.68498891037709,-14.399999618530272
2018,-65.9949982097023,77.68498891037709,-11.93000030517578
2018,-21.994999403324528,77.65498891621458,-9.619999885559082
2018,92.00499750410879,77.64498891816042,-7.690000057220459
2018,22.00499940305326,77.58498892983542,-4.269999980926514
2018,-67.99499815544675,77.5649889337271,-11.829999923706055
2018,-89.99499755863563,77.55498893567291,-13.8100004196167
2018,-65.9949982097023,77.55498893567291,-11.470000267028809
2018,14.004999620075466,77.51498894345625,-1.2899999618530271
2018,14.004999620075466,77.50498894540209,-0.8600000143051147
2018,-65.9949982097023,77.46498895318541,-11.119999885559082
2018,-89.99499755863563,77.42498896096873,-15.989999771118164
2018,106.00499712431994,77.42498896096873,-9.979999542236328
2018,-85.99499766714675,77.39498896680625,-16.59000015258789
2018,-23.99499934906896,77.39498896680625,-11.760000228881836
2018,-117.99499679905784,77.3749889706979,-11.380000114440918
2018,104.00499717857544,77.3549889745896,-10.649999618530272
2018,102.004997232831,77.30498898431875,-8.52000045776367
2018,-115.9949968533134,77.29498898626457,-13.569999694824219
2018,-81.99499777565785,77.25498899404792,-15.600000381469727
2018,-69.99499810119119,77.22498899988541,-11.289999961853027
2018,22.00499940305326,77.22498899988541,-0.949999988079071
2018,-95.99499739586896,77.20498900377709,-11.670000076293944
2018,-79.9949978299134,77.19498900572292,-15.18000030517578
2018,-103.99499717884675,77.16498901156042,-10.729999542236328
2018,-19.99499945758009,77.16498901156042,-7.489999771118163
2018,-87.99499761289118,77.12498901934374,-15.319999694824219
2018,90.00499755836435,77.12498901934374,-8.239999771118164
2018,96.00499739559773,77.0849890271271,-7.769999980926514
2018,96.00499739559773,77.07498902907291,-8.590000152587889
2018,-119.9949967448023,77.03498903685625,-11.539999961853027
2018,-21.994999403324528,77.01498904074792,-9.649999618530272
2018,106.00499712431994,77.01498904074792,-8.819999694824217
2018,68.00499815517549,76.99498904463958,-4.5
2018,16.00499956581993,76.91498906020625,-4.7199997901916495
2018,-113.99499690756896,76.8949890640979,-10.859999656677246
2018,-113.99499690756896,76.85498907188126,-12.039999961853027
2018,102.004997232831,76.85498907188126,-9.869999885559082
2018,-23.99499934906896,76.8449890738271,-12.369999885559082
2018,-89.99499755863563,76.83498907577291,-12.619999885559082
2018,-87.99499761289118,76.82498907771875,-15.869999885559082
2018,-119.9949967448023,76.80498908161042,-13.8100004196167
2018,-93.99499745012453,76.80498908161042,-14.899999618530272
2018,68.00499815517549,76.79498908355625,-7.2199997901916495
2018,16.00499956581993,76.77498908744792,-1.1599999666213987
2018,-83.9949977214023,76.76498908939375,-15.869999885559082
2018,-99.99499728735786,76.75498909133958,-11.760000228881836
2018,104.00499717857544,76.74498909328541,-10.399999618530272
2018,68.00499815517549,76.72498909717709,-7.670000076293945
2018,98.00499734134215,76.72498909717709,-7.170000076293944
2018,-81.99499777565785,76.70498910106873,-17.670000076293945
2018,110.0049970158088,76.68498910496042,-8.510000228881836
2018,-67.99499815544675,76.67498910690625,-10.640000343322752
2018,-103.99499717884675,76.66498910885208,-12.289999961853027
2018,-99.99499728735786,76.62498911663542,-13.729999542236328
2018,106.00499712431994,76.62498911663542,-10.449999809265137
2018,112.00499696155325,76.6049891205271,-10.550000190734863
2018,-69.99499810119119,76.58498912441875,-8.3100004196167
2018,-97.99499734161341,76.57498912636457,-13.140000343322752
2018,-109.99499701608008,76.49498914193124,-10.770000457763672
2018,-121.99499669054674,76.43498915360625,-11.470000267028809
2018,-103.99499717884675,76.42498915555208,-12.0600004196167
2018,-25.994999294813425,76.40498915944374,-17.229999542236328
2018,-117.99499679905784,76.3949891613896,-11.659999847412108
2018,100.00499728708658,76.34498917111875,-9.569999694824217
2018,-21.994999403324528,76.33498917306457,-8.789999961853027
2018,-79.9949978299134,76.31498917695625,-14.350000381469727
2018,64.00499826368659,76.31498917695625,-4.639999866485596
2018,110.0049970158088,76.30498917890206,-10.020000457763672
2018,96.00499739559773,76.28498918279374,-7.280000209808349
2018,62.00499831794215,76.25498918863123,-1.309999942779541
2018,-19.99499945758009,76.24498919057709,-6.28000020980835
2018,-91.99499750438008,76.23498919252292,-15.399999618530272
2018,-89.99499755863563,76.22498919446873,-14.539999961853027
2018,-113.99499690756896,76.21498919641459,-11.5
2018,-61.99499831821342,76.1749892041979,-5.75
2018,104.00499717857544,76.14498921003542,-9.859999656677246
2018,-119.9949967448023,76.1249892139271,-14.470000267028809
2018,98.00499734134215,76.1249892139271,-9.390000343322754
2018,112.00499696155325,76.1249892139271,-10.75
2018,-63.99499826395785,76.11498921587291,-7.289999961853027
2018,-97.99499734161341,76.10498921781875,-14.420000076293944
2018,-23.99499934906896,76.09498921976457,-11.970000267028809
2018,-107.99499707033564,76.07498922365625,-12.789999961853027
2018,-65.9949982097023,76.07498922365625,-5.630000114440918
2018,142.0049961477199,76.04498922949374,-9.029999732971191
2018,-99.99499728735786,76.02498923338541,-13.369999885559082
2018,-59.99499837246897,76.02498923338541,-7.300000190734862
2018,106.00499712431994,76.00498923727709,-11.170000076293944
2018,138.004996256231,75.99498923922292,-10.859999656677246
2018,-115.9949968533134,75.98498924116873,-12.949999809265137
2018,60.00499837219769,75.95498924700625,-4.170000076293944
2018,138.004996256231,75.95498924700625,-10.390000343322752
2018,82.00499777538661,75.94498924895208,-5.550000190734863
2018,140.0049962019755,75.94498924895208,-9.220000267028809
2018,94.00499744985328,75.9349892508979,-8.470000267028809
2018,-109.99499701608008,75.90498925673542,-10.350000381469727
2018,-19.99499945758009,75.86498926451875,-7.139999866485596
2018,-83.9949977214023,75.82498927230206,-10.68000030517578
2018,98.00499734134215,75.82498927230206,-9.720000267028809
2018,144.00499609346437,75.80498927619374,-9.689999580383299
2018,-111.99499696182453,75.78498928008541,-13.409999847412108
2018,-81.99499777565785,75.77498928203123,-14.460000038146973
2018,64.00499826368659,75.74498928786873,-6.190000057220458
2018,100.00499728708658,75.74498928786873,-9.640000343322754
2018,-117.99499679905784,75.72498929176042,-12.3100004196167
2018,92.00499750410879,75.72498929176042,-6.380000114440918
2018,108.00499707006436,75.70498929565208,-11.279999732971191
2018,-105.9949971245912,75.68498929954374,-13.6899995803833
2018,-21.994999403324528,75.6749893014896,-9.15999984741211
2018,64.00499826368659,75.6749893014896,-5.320000171661377
2018,-89.99499755863563,75.65498930538126,-15.039999961853027
2018,-91.99499750438008,75.64498930732708,-14.409999847412108
2018,58.004998426453255,75.64498930732708,-0.699999988079071
2018,88.0049976126199,75.63498930927291,-6.610000133514404
2018,136.00499631048655,75.62498931121876,-8.90999984741211
2018,-95.99499739586896,75.61498931316457,-11.4399995803833
2018,-95.99499739586896,75.57498932094792,-13.210000038146973
2018,-113.99499690756896,75.56498932289374,-15.100000381469727
2018,-57.99499842672452,75.56498932289374,-8.430000305175781
2018,-87.99499761289118,75.53498932873124,-12.609999656677246
2018,104.00499717857544,75.53498932873124,-9.800000190734863
2018,-107.99499707033564,75.52498933067709,-14.279999732971191
2018,-97.99499734161341,75.51498933262292,-14.380000114440918
2018,58.004998426453255,75.49498933651459,-5.119999885559082
2018,112.00499696155325,75.48498933846042,-10.239999771118164
2018,82.00499777538661,75.4549893442979,-6.559999942779541
2018,-103.99499717884675,75.42498935013542,-10.289999961853027
2018,-99.99499728735786,75.42498935013542,-13.8100004196167
2018,138.004996256231,75.41498935208126,-11.579999923706055
2018,106.00499712431994,75.39498935597291,-9.220000267028809
2018,148.00499598495324,75.39498935597291,-7.900000095367431
2018,-17.994999511835626,75.37498935986457,-5.420000076293944
2018,62.00499831794215,75.37498935986457,-2.549999952316284
2018,90.00499755836435,75.37498935986457,-8.069999694824217
2018,92.00499750410879,75.37498935986457,-8.229999542236328
2018,94.00499744985328,75.34498936570206,-9.75
2018,142.0049961477199,75.32498936959374,-12.489999771118164
2018,82.00499777538661,75.23498938710625,-5.4699997901916495
2018,98.00499734134215,75.23498938710625,-9.529999732971191
2018,108.00499707006436,75.23498938710625,-9.699999809265137
2018,60.00499837219769,75.22498938905208,-6.539999961853027
2018,-103.99499717884675,75.20498939294374,-12.630000114440918
2018,150.00499593069767,75.20498939294374,-10
2018,56.004998480708814,75.17498939878126,-0.6299999952316284
2018,-79.9949978299134,75.16498940072707,-11.34000015258789
2018,56.004998480708814,75.15498940267291,-0.9800000190734864
2018,-111.99499696182453,75.14498940461876,-13.699999809265137
2018,100.00499728708658,75.14498940461876,-10.319999694824219
2018,88.0049976126199,75.11498941045625,-6.539999961853027
2018,-105.9949971245912,75.06498942018541,-12.75
2018,-89.99499755863563,75.06498942018541,-15.5600004196167
2018,-83.9949977214023,75.06498942018541,-14.869999885559082
2018,138.004996256231,75.06498942018541,-10.979999542236328
2018,-91.99499750438008,75.05498942213124,-14.09000015258789
2018,-87.99499761289118,75.05498942213124,-15.909999847412108
2018,-21.994999403324528,75.05498942213124,-7.829999923706055
2018,-93.99499745012453,75.02498942796873,-14.5600004196167
2018,60.00499837219769,75.02498942796873,-5.230000019073486
2018,-83.9949977214023,74.9749894376979,-15.229999542236328
2018,150.00499593069767,74.92498944742707,-9.520000457763674
2018,-57.99499842672452,74.89498945326457,-7.079999923706056
2018,104.00499717857544,74.88498945521042,-9.470000267028809
2018,-21.994999403324528,74.87498945715625,-9.920000076293944
2018,112.00499696155325,74.84498946299374,-10.609999656677246
2018,-79.9949978299134,74.82498946688541,-8.420000076293945
2018,-113.99499690756896,74.80498947077709,-11.319999694824219
2018,90.00499755836435,74.78498947466873,-8.3100004196167
2018,88.0049976126199,74.77498947661459,-7.480000019073486
2018,92.00499750410879,74.77498947661459,-8.130000114440918
2018,106.00499712431994,74.77498947661459,-10.329999923706055
2018,94.00499744985328,74.74498948245208,-9.130000114440916
2018,86.00499766687548,74.72498948634374,-6.639999866485596
2018,58.004998426453255,74.64498950191042,-6.590000152587891
2018,98.00499734134215,74.63498950385625,-9.220000267028809
2018,108.00499707006436,74.60498950969374,-10.460000038146973
2018,-19.99499945758009,74.57498951553124,-5.480000019073486
2018,-81.99499777565785,74.54498952136873,-14.550000190734863
2018,100.00499728708658,74.54498952136873,-9.630000114440916
2018,-121.99499669054674,74.51498952720625,-11.5600004196167
2018,-111.99499696182453,74.50498952915208,-12.350000381469727
2018,-121.99499669054674,74.42498954471876,-12.09000015258789
2018,-21.994999403324528,74.40498954861042,-7.139999866485596
2018,116.00499685304212,74.35498955833958,-8.470000267028809
2018,-23.99499934906896,74.34498956028541,-10.600000381469727
2018,104.00499717857544,74.30498956806873,-9.770000457763674
2018,-119.9949967448023,74.27498957390625,-11.850000381469727
2018,-117.99499679905784,74.27498957390625,-11.279999732971191
2018,-55.99499848098009,74.27498957390625,-8.390000343322756
2018,-25.994999294813425,74.24498957974374,-11.970000267028809
2018,56.004998480708814,74.22498958363542,-4.139999866485596
2018,-23.99499934906896,74.20498958752707,-9.609999656677246
2018,112.00499696155325,74.20498958752707,-9.18000030517578
2018,90.00499755836435,74.19498958947291,-7.829999923706055
2018,92.00499750410879,74.18498959141876,-8.8100004196167
2018,88.0049976126199,74.17498959336457,-6.7199997901916495
2018,106.00499712431994,74.15498959725625,-10.050000190734863
2018,-93.99499745012453,74.13498960114792,-10.619999885559082
2018,-97.99499734161341,74.11498960503958,-10.869999885559082
2018,96.00499739559773,74.10498960698541,-9.109999656677246
2018,58.004998426453255,74.09498960893124,-2.1700000762939453
2018,136.00499631048655,74.09498960893124,-8.340000152587889
2018,-119.9949967448023,74.06498961476873,-11.600000381469727
2018,-89.99499755863563,74.06498961476873,-9.260000228881838
2018,-55.99499848098009,74.04498961866041,-6.4699997901916495
2018,98.00499734134215,74.03498962060625,-8.930000305175781
2018,84.00499772113103,74.02498962255208,-4.849999904632568
2018,-25.994999294813425,73.98498963033542,-9.960000038146973
2018,108.00499707006436,73.98498963033542,-10.350000381469727
2018,-99.99499728735786,73.94498963811876,-12.1899995803833
2018,100.00499728708658,73.94498963811876,-8.579999923706055
2018,142.0049961477199,73.90498964590206,-9.670000076293944
2018,-91.99499750438008,73.86498965368541,-11.949999809265137
2018,-85.99499766714675,73.84498965757709,-11.380000114440918
2018,-85.99499766714675,73.83498965952292,-13.960000038146973
2018,-27.994999240557856,73.82498966146873,-15.140000343322752
2018,86.00499766687548,73.82498966146873,-5.289999961853027
2018,102.004997232831,73.82498966146873,-9.420000076293944
2018,124.00499663601992,73.80498966536041,-9.090000152587889
2018,110.0049970158088,73.78498966925208,-9.279999732971191
2018,-115.9949968533134,73.7749896711979,-11.119999885559082
2018,54.00499853496436,73.7749896711979,-0.9599999785423278
2018,-21.994999403324528,73.75498967508956,-5.75
2018,-105.9949971245912,73.73498967898125,-10.239999771118164
2018,-81.99499777565785,73.73498967898125,-8.75
2018,142.0049961477199,73.73498967898125,-9.960000038146973
2018,-121.99499669054674,73.72498968092707,-12.710000038146973
2018,-79.9949978299134,73.72498968092707,-9.079999923706055
2018,56.004998480708814,73.72498968092707,-5.510000228881836
2018,-97.99499734161341,73.71498968287291,-13.239999771118164
2018,-81.99499777565785,73.71498968287291,-10.140000343322752
2018,124.00499663601992,73.71498968287291,-9.460000038146973
2018,-117.99499679905784,73.70498968481876,-13.039999961853027
2018,116.00499685304212,73.68498968871042,-8.90999984741211
2018,-123.9949966362912,73.67498969065625,-10.289999961853027
2018,-27.994999240557856,73.67498969065625,-13.979999542236328
2018,-87.99499761289118,73.65498969454792,-10.159999847412108
2018,-81.99499777565785,73.65498969454792,-10.4399995803833
2018,-77.99499788416897,73.63498969843958,-8.189999580383299
2018,82.00499777538661,73.62498970038541,-5.989999771118164
2018,-107.99499707033564,73.61498970233124,-10.350000381469727
2018,-99.99499728735786,73.61498970233124,-13.3100004196167
2018,-91.99499750438008,73.61498970233124,-13.529999732971191
2018,90.00499755836435,73.59498970622292,-6.579999923706056
2018,88.0049976126199,73.58498970816873,-6.039999961853027
2018,118.0049967987866,73.5749897101146,-10.539999961853027
2018,114.00499690729768,73.56498971206041,-10.34000015258789
2018,86.00499766687548,73.55498971400625,-7.110000133514404
2018,94.00499744985328,73.55498971400625,-5.900000095367432
2018,106.00499712431994,73.5349897178979,-9.510000228881838
2018,76.00499793815325,73.52498971984375,-4.070000171661377
2018,-77.99499788416897,73.50498972373542,-12.770000457763672
2018,84.00499772113103,73.50498972373542,-6.900000095367432
2018,96.00499739559773,73.50498972373542,-7.480000019073486
2018,128.00499652750878,73.45498973346457,-9.340000152587889
2018,140.0049962019755,73.43498973735625,-8.5
2018,82.00499777538661,73.42498973930206,-5.769999980926514
2018,98.00499734134215,73.42498973930206,-10.09000015258789
2018,118.0049967987866,73.38498974708541,-10.520000457763672
2018,-23.99499934906896,73.37498974903123,-5.889999866485596
2018,70.00499810091992,73.37498974903123,-4.820000171661377
2018,-55.99499848098009,73.35498975292292,-5.690000057220458
2018,56.004998480708814,73.34498975486873,-1.4600000381469727
2018,-123.9949966362912,73.3349897568146,-11.359999656677246
2018,-115.9949968533134,73.3349897568146,-12.0600004196167
2018,-55.99499848098009,73.3349897568146,-6.380000114440918
2018,100.00499728708658,73.3349897568146,-9.18000030517578
2018,-25.994999294813425,73.32498975876041,-10.800000190734863
2018,114.00499690729768,73.30498976265208,-10.039999961853027
2018,-91.99499750438008,73.26498977043542,-13.569999694824219
2018,-87.99499761289118,73.26498977043542,-14.140000343322752
2018,-93.99499745012453,73.23498977627291,-14.409999847412108
2018,108.00499707006436,73.22498977821876,-8.850000381469727
2018,-113.99499690756896,73.21498978016457,-10.949999809265137
2018,102.004997232831,73.21498978016457,-9.210000038146973
2018,-105.9949971245912,73.20498978211042,-12.409999847412108
2018,-83.9949977214023,73.18498978600206,-13.710000038146973
2018,126.00499658176435,73.18498978600206,-9.470000267028809
2018,70.00499810091992,73.16498978989374,-4.179999828338623
2018,70.00499810091992,73.14498979378541,-3.9800000190734863
2018,110.0049970158088,73.14498979378541,-9.460000038146973
2018,-81.99499777565785,73.10498980156873,-13.909999847412108
2018,-27.994999240557856,73.08498980546041,-13.420000076293944
2018,-97.99499734161341,73.07498980740625,-11.010000228881836
2018,54.00499853496436,73.03498981518959,-5.590000152587891
2018,-117.99499679905784,73.02498981713542,-11.729999542236328
2018,-107.99499707033564,73.02498981713542,-12.210000038146973
2018,116.00499685304212,73.02498981713542,-10.739999771118164
2018,-121.99499669054674,73.01498981908125,-11.869999885559082
2018,-99.99499728735786,73.01498981908125,-13.010000228881836
2018,-79.9949978299134,73.01498981908125,-9.319999694824217
2018,56.004998480708814,72.99498982297291,-1.25
2018,90.00499755836435,72.99498982297291,-6.570000171661377
2018,124.00499663601992,72.99498982297291,-7.449999809265136
